ID,Mass,Height,Landing Limbs,Trial No,Hip Flexion ROM,Knee Flexion ROM,Ankle Flexion ROM,Hip Flexion at Contact,Knee Flexion at Contact,Ankle Flexion at Contact,RXF,RXF_R,JCF,JCF_R,RXF_FE_FFT,JCF_FE_FFT,RXF_FFT,JCF_FFT,RXF_FE,JCF_FE,RXF_SMR,JCF_SMR,DIS,IMU_FFT
5,77,2.000000000e-01,1,1,1.276611200e+01,4.427510400e+01,5.307567200e+01,2.666635100e+01,-1.376714200e+01,-9.128810000e+00,3.076805683e+00,9.292222566e+01,8.848534936e+00,1.371666981e+02,3.851356516e-04,1.227998275e-03,1.186624510e+02,3.783531454e+02,7.543279671e-03,2.169359413e-02,7.009383358e-01,2.975638677e+00,25,2061.2769039279938
5,77,2.000000000e-01,2,1,2.260680600e+01,4.730285900e+01,6.015982100e+01,2.879401500e+01,-2.665187600e+01,-1.440742000e+01,1.454278123e+00,6.563215298e+01,6.108259198e+00,1.016251844e+02,2.201621496e-04,7.785393692e-04,6.783319119e+01,2.398723395e+02,3.565394676e-03,1.497537127e-02,2.340045289e-01,1.521874867e+00,24,2083.106209529935
5,77,2.000000000e-01,2,2,2.123455600e+01,5.324313900e+01,6.044032000e+01,2.391280800e+01,-3.325203800e+01,-1.626117600e+01,1.671581929e+00,3.760969816e+01,5.757508169e+00,7.743522360e+01,1.998093666e-04,6.995402056e-04,6.156238477e+01,2.155322548e+02,4.098149602e-03,1.411544920e-02,1.541301695e-01,1.093032965e+00,16,1568.6178737238856
5,77,2.000000000e-01,1,3,1.534444900e+01,4.505513500e+01,5.451697500e+01,2.830978900e+01,-1.839276900e+01,-8.861644000e+00,3.646896361e+00,1.484926036e+02,9.998763379e+00,1.531097201e+02,4.183527888e-04,1.421694090e-03,1.288968370e+02,4.380319106e+02,8.940947857e-03,2.451356254e-02,1.327664626e+00,3.753264700e+00,3,853.5648419244651
5,77,2.000000000e-01,2,3,2.113966600e+01,4.569928800e+01,5.971104000e+01,2.582395700e+01,-3.280707200e+01,-8.100860000e+00,1.481726612e+00,5.775016244e+01,6.548972959e+00,9.513294462e+01,2.079774546e-04,8.500127063e-04,6.407901845e+01,2.618936749e+02,3.632689023e-03,1.605585132e-02,2.097883812e-01,1.527440414e+00,11,1313.2512192441882
5,77,4.000000000e-01,2,4,2.283024200e+01,6.131970900e+01,6.591205000e+01,3.320165500e+01,-3.162682600e+01,-9.706258000e+00,2.385665704e+00,1.146890579e+02,8.418340480e+00,1.461548497e+02,2.828911882e-04,1.019852695e-03,8.716035927e+01,3.142223264e+02,5.848839823e-03,2.063890383e-02,6.707979294e-01,3.016475887e+00,18,1723.4285454567942
5,77,4.000000000e-01,1,5,2.229104300e+01,5.368826200e+01,6.224471200e+01,4.255632000e+01,-4.405676600e+01,-2.150468000e+00,3.714798204e+00,1.311742688e+02,1.102404316e+01,1.649149160e+02,4.621387170e-04,1.516774475e-03,1.423875267e+02,4.673267097e+02,9.107420050e-03,2.702719937e-02,1.194659165e+00,4.457188314e+00,7,1046.6876066276693
5,77,4.000000000e-01,2,5,2.416210400e+01,5.812144100e+01,6.339477000e+01,3.534943900e+01,-3.912857900e+01,-4.923770000e-01,2.761289712e+00,1.213710064e+02,9.188836979e+00,1.296262074e+02,3.076526846e-04,1.114390454e-03,9.478951499e+01,3.433499395e+02,6.769741965e-03,2.252789884e-02,8.216503953e-01,2.920206086e+00,19,1744.007947740092
5,77,4.000000000e-01,2,6,2.922401600e+01,6.044383300e+01,6.325308900e+01,3.936627300e+01,-4.475346900e+01,-8.801560000e-01,2.020338574e+00,1.248385777e+02,8.553218900e+00,1.128512039e+02,2.627188219e-04,9.802792578e-04,8.094514024e+01,3.020295289e+02,4.953182120e-03,2.096957978e-02,6.183482107e-01,2.366442323e+00,17,1681.8175450769759
5,77,4.000000000e-01,1,7,2.505191500e+01,5.560749700e+01,6.622319900e+01,4.277444900e+01,-5.363672800e+01,6.127994000e+00,3.673932276e+00,1.763894927e+02,1.184110343e+01,1.681623529e+02,4.817172680e-04,1.672708130e-03,1.484197879e+02,5.153707420e+02,9.007230712e-03,2.903035290e-02,1.588780856e+00,4.881812450e+00,6,970.7703195210669
5,77,5.000000000e-01,2,7,2.557257600e+01,6.318409000e+01,6.970768000e+01,3.010159300e+01,-2.447786500e+01,-8.177978000e+00,2.397910874e+00,7.549203119e+01,9.418755900e+00,1.323205822e+02,2.741000116e-04,1.138012453e-03,8.445174854e+01,3.506280097e+02,5.878860809e-03,2.309158173e-02,4.438071436e-01,3.055491539e+00,24,2025.5657650079017
5,77,5.000000000e-01,2,8,2.292221400e+01,5.737832500e+01,7.042571000e+01,3.435535300e+01,-3.244221700e+01,-6.368113000e+00,2.883326411e+00,1.372941548e+02,9.451965378e+00,1.254073705e+02,3.127836587e-04,1.189445198e-03,9.637039684e+01,3.664747265e+02,7.068934388e-03,2.317300006e-02,9.705233720e-01,2.906065005e+00,22,1949.5350652315528
5,77,5.000000000e-01,1,9,2.713803400e+01,5.349962000e+01,6.046557500e+01,3.493260300e+01,-6.177744900e+01,7.725857000e+00,3.896992715e+00,1.284629526e+02,1.279179270e+01,1.887380578e+02,5.041604104e-04,1.677231814e-03,1.553346457e+02,5.167645144e+02,9.554098942e-03,3.136111922e-02,1.227347759e+00,5.919036733e+00,8,1109.541945182255
5,77,5.000000000e-01,2,9,2.894762400e+01,6.866882000e+01,6.765418000e+01,3.049286700e+01,-2.233924700e+01,-8.501115000e+00,2.774506280e+00,1.304482011e+02,9.700196596e+00,1.344993171e+02,3.188519867e-04,1.156186271e-03,9.824008267e+01,3.562274647e+02,6.802144489e-03,2.378157847e-02,8.873275125e-01,3.198606063e+00,21,1854.3411578446874
5,77,6.000000000e-01,2,10,2.875352200e+01,7.100445400e+01,6.899873500e+01,2.910086800e+01,-2.257400100e+01,-9.005417000e+00,2.652612923e+00,1.584119780e+02,1.000223690e+01,1.160654291e+02,3.208677455e-04,1.137988932e-03,9.886114924e+01,3.506207628e+02,6.503303491e-03,2.452207843e-02,1.030201169e+00,2.846165556e+00,24,2083.106209529935
5,77,5.000000000e-01,1,11,1.811129800e+01,5.377485000e+01,6.362582600e+01,2.953593400e+01,-2.115823900e+01,-1.487969000e+01,3.794127666e+00,1.683105862e+02,1.233612677e+01,1.733355349e+02,4.911141896e-04,1.729827009e-03,1.513150320e+02,5.329693886e+02,9.301908875e-03,3.024398154e-02,1.565609736e+00,5.242356718e+00,6,1074.818473829727
5,77,6.000000000e-01,2,11,3.219364800e+01,6.518243500e+01,7.033587700e+01,3.404544700e+01,-3.367696800e+01,-9.388614000e+00,2.544282127e+00,2.129213490e+02,1.101544756e+01,1.787709867e+02,3.452307698e-04,1.382876467e-03,1.063675335e+02,4.260719837e+02,6.237713271e-03,2.700612591e-02,1.328142324e+00,4.827911775e+00,21,1877.8796051991935
5,77,6.000000000e-01,2,12,2.889627800e+01,7.156056300e+01,6.784162700e+01,2.997183700e+01,-2.709637600e+01,-3.335890000e+00,2.496212890e+00,1.086129683e+02,9.964099130e+00,1.630555567e+02,2.950619450e-04,1.286224534e-03,9.091023761e+01,3.962929819e+02,6.119863875e-03,2.442857761e-02,6.646965813e-01,3.983215321e+00,24,2019.4601275788114
5,77,6.000000000e-01,1,13,2.646255500e+01,5.837627300e+01,6.693281500e+01,3.586285100e+01,-3.419392100e+01,-6.340652000e+00,3.897357614e+00,1.853739594e+02,1.305830028e+01,1.941934963e+02,5.203315543e-04,1.783726777e-03,1.603170658e+02,5.495762089e+02,9.554993551e-03,3.201450505e-02,1.771246986e+00,6.217008667e+00,9,1226.0049474176044
5,77,6.000000000e-01,1,15,2.936754100e+01,5.867730300e+01,6.266118100e+01,3.196577700e+01,-1.783111000e+01,-1.233481500e+01,3.898696660e+00,1.618482304e+02,1.241023802e+01,1.887886109e+02,5.221215206e-04,1.792497496e-03,1.608685644e+02,5.522785166e+02,9.558276435e-03,3.042567707e-02,1.546990127e+00,5.744021312e+00,7,1092.751429750029
6,70,2.000000000e-01,1,1,1.250036100e+01,3.947742200e+01,4.475669100e+01,1.534329800e+01,-3.233390700e+01,4.950737000e+00,3.517499340e+00,7.886072827e+01,1.366014186e+01,2.391982067e+02,3.741664673e-04,1.512383052e-03,1.319730404e+02,5.334358024e+02,6.848267459e-03,2.659511658e-02,5.400593592e-01,6.361504192e+00,23,1986.2080731630706
6,70,2.000000000e-01,2,1,1.187522600e+01,3.579755300e+01,4.449029600e+01,8.696520000e+00,-8.347196000e+00,-2.062710100e+01,3.081724501e+00,1.463606160e+02,8.579342458e+00,1.476588890e+02,2.704921277e-04,8.313381365e-04,9.540584639e+01,2.932230199e+02,5.999851479e-03,1.670323889e-02,8.781419584e-01,2.466381697e+00,22,1906.854580354646
6,70,2.000000000e-01,2,2,1.214292200e+01,3.821927000e+01,3.901767600e+01,9.457365000e+00,-7.483133000e+00,-1.759393400e+01,2.323246738e+00,7.391850721e+01,8.196416736e+00,1.445677133e+02,2.284716209e-04,8.370398572e-04,8.058470519e+01,2.952340858e+02,4.523160773e-03,1.595771558e-02,3.343452922e-01,2.306970451e+00,14,1461.5027171302822
6,70,2.000000000e-01,1,3,1.685302700e+01,3.417717200e+01,3.506247900e+01,8.945393000e+00,-2.130362000e+01,1.065297300e+01,3.916096686e+00,1.695085212e+02,1.212353187e+01,2.215661304e+02,4.059738081e-04,1.464092061e-03,1.431918744e+02,5.164029856e+02,7.624302070e-03,2.360346962e-02,1.292384169e+00,5.229729428e+00,4,896.3906744310259
6,70,2.000000000e-01,2,3,1.382209400e+01,3.582343700e+01,4.063819800e+01,1.156642100e+01,-1.065923600e+01,-1.430433300e+01,2.691754739e+00,1.141706195e+02,8.019568634e+00,1.358104586e+02,2.534298597e-04,9.227073325e-04,8.938777800e+01,3.254500409e+02,5.240614028e-03,1.561340760e-02,5.983241500e-01,2.120464046e+00,14,1417.3619383714495
6,70,4.000000000e-01,2,4,1.489907800e+01,4.918061300e+01,5.590247600e+01,1.938563800e+01,-3.233104900e+01,-1.909345900e+01,3.663464645e+00,2.260633041e+02,9.858826185e+00,1.784655824e+02,3.411564936e-04,1.185444650e-03,1.203300233e+02,4.181206718e+02,7.132449304e-03,1.919428322e-02,1.612385056e+00,3.425518933e+00,20,1805.0877777979247
6,70,4.000000000e-01,1,5,4.010524600e+01,5.000550600e+01,5.287923100e+01,2.502132600e+01,-4.432539000e+01,4.196662000e+00,4.178741442e+00,1.109898229e+02,1.424321982e+01,2.414006826e+02,4.254379353e-04,1.584451207e-03,1.500571076e+02,5.588551125e+02,8.135648729e-03,2.773031901e-02,9.029742118e-01,6.694117938e+00,7,1053.3091206293304
6,70,4.000000000e-01,2,5,2.494386200e+01,4.611202900e+01,5.104031900e+01,2.690755400e+01,-4.545041500e+01,-4.453164000e+00,2.692393443e+00,6.171064045e+01,9.978514956e+00,1.961885077e+02,2.571105240e-04,9.830134655e-04,9.068599286e+01,3.467207437e+02,5.241857529e-03,1.942730692e-02,3.234783853e-01,3.811414353e+00,20,1826.7191459808787
6,70,4.000000000e-01,2,6,1.378137500e+01,4.465091100e+01,5.370197300e+01,2.487370000e+01,-4.230537200e+01,-1.121070200e+01,2.439736694e+00,1.554222435e+02,9.701151967e+00,1.623778301e+02,2.771005064e-04,1.103462637e-03,9.773670152e+01,3.892046239e+02,4.749956659e-03,1.888730513e-02,7.382489203e-01,3.066879624e+00,18,1707.2836488098978
6,70,4.000000000e-01,1,7,8.689663000e+00,4.844572800e+01,5.092945600e+01,2.411909500e+01,-5.571971700e+01,2.254861000e+00,3.507885170e+00,7.668346105e+01,1.748963906e+01,2.917746583e+02,3.929586438e-04,1.881517390e-03,1.386012685e+02,6.636339499e+02,6.829549499e-03,3.405081692e-02,5.237134930e-01,9.935165470e+00,6,1024.888808774979
6,70,5.000000000e-01,2,7,2.048540200e+01,6.423494900e+01,5.994070500e+01,3.067272700e+01,-5.005067700e+01,3.413630000e-01,2.817878595e+00,1.111554276e+02,1.066610663e+01,1.840834910e+02,2.611619304e-04,1.219285866e-03,9.211497291e+01,4.300568784e+02,5.486166284e-03,2.076598853e-02,6.098171589e-01,3.822675663e+00,19,1744.0553315710874
6,70,5.000000000e-01,2,8,2.213302300e+01,6.470002200e+01,6.032743800e+01,2.671226700e+01,-4.566850600e+01,-4.521280000e-01,4.181790444e+00,2.802441153e+02,9.847677734e+00,1.808198865e+02,3.592782050e-04,1.119096888e-03,1.267217702e+02,3.947190134e+02,8.141584873e-03,1.917257814e-02,2.281631250e+00,3.466783403e+00,21,1823.5546546068063
6,70,6.000000000e-01,1,9,1.793904100e+01,6.003656500e+01,5.575506100e+01,2.451770500e+01,-6.988614000e+01,4.873267000e+00,4.181952564e+00,1.317131739e+02,1.558606398e+01,2.483618125e+02,4.396051688e-04,1.867507546e-03,1.550540622e+02,6.586925084e+02,8.141900508e-03,3.034472062e-02,1.072395557e+00,7.536469812e+00,6,1170.6940946558407
6,70,5.000000000e-01,2,9,2.339561100e+01,6.107335300e+01,5.676360900e+01,3.068360400e+01,-5.586126900e+01,-2.907365000e+00,2.258393041e+00,8.842652905e+01,1.000311605e+01,1.533288292e+02,2.341297480e-04,1.070685466e-03,8.258039510e+01,3.776437191e+02,4.396896225e-03,1.947520313e-02,3.888022718e-01,2.986110094e+00,14,1467.8226193467333
6,70,6.000000000e-01,2,10,3.185445600e+01,6.951668600e+01,6.021778600e+01,3.179015200e+01,-4.938059400e+01,7.054336000e+00,3.072331113e+00,1.470633157e+02,1.095165184e+01,1.847433715e+02,2.885344917e-04,1.282085341e-03,1.017696065e+02,4.522070129e+02,5.981563363e-03,2.132192039e-02,8.796685413e-01,3.939083461e+00,22,1906.854580354646
6,70,5.000000000e-01,1,11,2.104695200e+01,5.407829300e+01,5.796334200e+01,2.150231700e+01,-6.517734700e+01,-8.249320000e-01,4.184298334e+00,1.450166338e+02,1.833971983e+01,3.163089161e+02,4.582260319e-04,2.173220477e-03,1.616218660e+02,7.665211583e+02,8.146467518e-03,3.570585077e-02,1.181373297e+00,1.129407896e+01,8,1131.681939730439
6,70,6.000000000e-01,2,11,3.588856900e+01,6.931371500e+01,6.069798900e+01,3.078131300e+01,-5.740451600e+01,1.064633000e+01,4.193013731e+00,2.705989431e+02,1.137390246e+01,2.048101543e+02,3.527478763e-04,1.148803805e-03,1.244184442e+02,4.051970025e+02,8.163435643e-03,2.214400588e-02,2.209017057e+00,4.535317262e+00,22,1889.0988421471066
6,70,6.000000000e-01,2,12,2.496855300e+01,6.679192300e+01,6.156215500e+01,2.749094800e+01,-5.856372200e+01,2.584906000e+00,3.256918065e+00,1.012034351e+02,1.126128795e+01,2.247727981e+02,3.070392241e-04,1.339503312e-03,1.082964495e+02,4.724590261e+02,6.340938218e-03,2.192475517e-02,6.417247296e-01,4.928088566e+00,22,1884.091385562403
6,70,6.000000000e-01,1,13,2.701219000e+01,6.682861000e+01,5.681428200e+01,3.938573300e+01,-8.265569800e+01,1.116094900e+01,4.181565751e+00,1.023160757e+02,1.812511019e+01,3.077884579e+02,4.264036325e-04,2.094737558e-03,1.503977207e+02,7.388392829e+02,8.141147415e-03,3.528802433e-02,8.329702554e-01,1.086124659e+01,10,1335.2818878028177
6,70,6.000000000e-01,1,15,1.617113000e+01,6.224539800e+01,6.431412000e+01,3.022328700e+01,-7.419824400e+01,1.193156300e+01,4.186987188e+00,1.267258663e+02,1.624941277e+01,2.791138993e+02,4.514869441e-04,1.883126988e-03,1.592449082e+02,6.642016745e+02,8.151702485e-03,3.163620343e-02,1.033031559e+00,8.830104099e+00,8,1159.470231797846
7,74,2.000000000e-01,1,1,2.732560200e+01,6.258858500e+01,8.291428900e+01,8.689659000e+00,-3.885868400e+01,1.499496000e+01,3.399971812e+00,1.479062585e+02,1.470245514e+01,2.172464272e+02,3.937168676e-04,1.839392082e-03,1.368068079e+02,6.391429477e+02,7.103172391e-03,3.071615862e-02,1.050603652e+00,6.672975718e+00,21,1891.3642233757405
7,74,2.000000000e-01,2,1,2.277132600e+01,6.949645400e+01,9.100563500e+01,1.504147300e+01,-4.094796800e+01,5.278473000e+00,1.861418572e+00,6.038634130e+01,1.086400484e+01,1.548828227e+02,2.228917062e-04,1.162692256e-03,7.744931792e+01,4.040066081e+02,3.888849008e-03,2.269692324e-02,2.348333635e-01,3.515363538e+00,20,1901.5837814725653
7,74,2.000000000e-01,2,2,2.318918700e+01,7.104757400e+01,9.749056200e+01,1.647372500e+01,-3.731153100e+01,1.089227000e+00,2.269771631e+00,7.597537965e+01,1.161028078e+01,1.503780639e+02,2.336833691e-04,1.248074941e-03,8.119915205e+01,4.336749649e+02,4.741974369e-03,2.425603225e-02,3.602733029e-01,3.647575168e+00,13,1466.8204700529502
7,74,2.000000000e-01,1,3,2.022241600e+01,5.237655800e+01,5.348982400e+01,1.390246800e+01,-4.082270200e+01,1.198043300e+01,3.202706698e+00,1.479629267e+02,1.378198425e+01,2.044502410e+02,3.865099530e-04,1.823783702e-03,1.343025846e+02,6.337194242e+02,6.691048941e-03,2.879312401e-02,9.900271840e-01,5.886761142e+00,5,967.8248457425419
7,74,2.000000000e-01,2,3,1.805362500e+01,6.679346200e+01,9.268272400e+01,1.494107000e+01,-4.199132700e+01,9.654520000e-01,2.670480708e+00,1.005184751e+02,1.091999663e+01,1.344644858e+02,2.573529128e-04,1.209837169e-03,8.942372911e+01,4.203882914e+02,5.579130030e-03,2.281390050e-02,5.608056429e-01,3.067659400e+00,13,1494.1741991377387
7,74,4.000000000e-01,2,4,3.235884500e+01,8.205547300e+01,9.952576700e+01,2.901463700e+01,-5.845251300e+01,1.143604500e+01,3.216737200e+00,1.039219678e+02,1.582836006e+01,2.834102587e+02,3.143536662e-04,1.990559596e-03,1.092300716e+02,6.916698947e+02,6.720361266e-03,3.306838303e-02,6.983931671e-01,9.371918990e+00,15,1648.4193746177643
7,74,4.000000000e-01,2,6,3.486996700e+01,8.144466700e+01,9.741420700e+01,3.325207200e+01,-6.872364900e+01,1.182702900e+01,3.013961989e+00,1.069055892e+02,1.281737722e+01,1.957936306e+02,2.991299243e-04,1.307533267e-03,1.039402004e+02,4.543352528e+02,6.296726200e-03,2.677788082e-02,6.731552242e-01,5.242938507e+00,17,1671.5629554004101
7,74,5.000000000e-01,1,7,2.968118000e+01,7.802130800e+01,8.817607900e+01,2.002681000e+01,-6.893195600e+01,1.561380900e+01,3.963667136e+00,1.495924983e+02,1.648545526e+01,2.783804572e+02,4.295203235e-04,1.836761742e-03,1.492476174e+02,6.382289698e+02,8.280836587e-03,3.444117691e-02,1.238751033e+00,9.587750574e+00,7,1212.1179571809198
7,74,5.000000000e-01,2,7,3.070172000e+01,8.438250200e+01,9.276868100e+01,2.401108900e+01,-5.383943700e+01,1.481858700e+01,3.309259684e+00,1.321551291e+02,1.351950778e+01,2.496069171e+02,3.189786331e-04,1.440774808e-03,1.108371324e+02,5.006333703e+02,6.913657914e-03,2.824476193e-02,9.136753540e-01,7.050087950e+00,13,1426.7639941400096
7,74,5.000000000e-01,2,8,3.418048600e+01,9.240656900e+01,9.708607400e+01,6.481902000e+00,1.661838000e+00,-4.109960500e+01,2.582662523e+00,7.030371560e+01,1.453562846e+01,2.364888811e+02,2.902728594e-04,1.578865050e-03,1.008625908e+02,5.486162913e+02,5.395661537e-03,3.036762671e-02,3.793350541e-01,7.181606061e+00,17,1664.3867533895925
7,74,6.000000000e-01,1,9,2.591070900e+01,6.400401900e+01,6.662386500e+01,2.620962500e+01,-6.637316200e+01,1.301671700e+01,3.962737241e+00,1.458334309e+02,1.719042244e+01,3.135901332e+02,4.388996554e-04,2.337384931e-03,1.525067017e+02,8.121830627e+02,8.278893863e-03,3.591398425e-02,1.207339496e+00,1.126227110e+01,7,1348.3849396308253
7,74,5.000000000e-01,2,9,3.105475600e+01,8.338107100e+01,9.158406000e+01,1.208818100e+01,-1.311756500e+01,-1.490746500e+01,2.746131376e+00,1.875300426e+02,1.268719585e+01,2.046947040e+02,3.340714047e-04,1.303394690e-03,1.160814947e+02,4.528972002e+02,5.737178322e-03,2.650590778e-02,1.075893295e+00,5.425618946e+00,18,1719.4119395193363
7,74,6.000000000e-01,2,10,4.116016000e+01,9.433691700e+01,1.010783540e+02,2.860007800e+01,-4.264854800e+01,2.549035000e+00,3.924426527e+00,2.370397158e+02,1.394270085e+01,2.602086790e+02,3.755045853e-04,1.510738543e-03,1.304784933e+02,5.249440264e+02,8.198855668e-03,2.912889084e-02,1.943454417e+00,7.579590207e+00,20,1901.5837814725653
7,74,6.000000000e-01,1,11,2.778500200e+01,7.264807900e+01,9.737497500e+01,1.759698200e+01,-6.297011600e+01,1.448708900e+01,3.962898669e+00,1.221459822e+02,1.742631977e+01,3.302034208e+02,4.346075974e-04,2.241767229e-03,1.510153184e+02,7.789582921e+02,8.279231116e-03,3.640681756e-02,1.011274816e+00,1.202165570e+01,8,1219.6620360080863
7,74,6.000000000e-01,2,11,3.594514700e+01,7.666812000e+01,6.413913400e+01,4.098434200e+01,-5.925131000e+01,7.866570000e-01,3.324482067e+00,8.381873709e+01,1.411898470e+01,2.627559034e+02,3.230260492e-04,1.861831726e-03,1.122435088e+02,6.469401651e+02,6.945460299e-03,2.949718052e-02,5.821597108e-01,7.750558315e+00,19,1905.5626151849353
7,74,6.000000000e-01,2,12,5.247812500e+01,9.128985700e+01,9.539317400e+01,9.781722000e+00,1.298115000e+00,-3.824771000e+01,3.330657049e+00,1.228465489e+02,1.455724071e+01,2.686106436e+02,3.463385644e-04,1.625234324e-03,1.203440273e+02,5.647284591e+02,6.958360982e-03,3.041277871e-02,8.548106325e-01,8.169196063e+00,17,1686.1829280476754
7,74,6.000000000e-01,1,13,4.136876600e+01,8.145403100e+01,9.969230700e+01,2.412431400e+01,-7.322555000e+01,2.135166300e+01,3.960821622e+00,1.990498671e+02,1.569561757e+01,2.844635785e+02,4.727687092e-04,2.273289596e-03,1.642753545e+02,7.899115298e+02,8.274891778e-03,3.279105932e-02,1.647116108e+00,9.327862079e+00,9,1199.6060236458243
7,74,6.000000000e-01,1,15,4.126175900e+01,8.343910300e+01,1.055456770e+02,2.044215200e+01,-5.999466000e+01,1.401249600e+01,3.961468008e+00,1.408700554e+02,1.639746318e+01,2.987575578e+02,4.512586498e-04,2.339121179e-03,1.568011445e+02,8.127863655e+02,8.276242200e-03,3.425734511e-02,1.165874697e+00,1.023464076e+01,6,1220.8289545097502
8,55,2.000000000e-01,1,1,1.210760000e+01,5.895925300e+01,6.754214600e+01,2.640481100e+01,-3.456835900e+01,-7.487772000e+00,2.453615997e+00,4.073377926e+01,1.150079045e+01,1.410330433e+02,3.866470798e-04,1.960574063e-03,1.077327131e+02,5.462810251e+02,4.751223153e-03,2.227032345e-02,1.935352751e-01,3.140851493e+00,8,1163.271744008325
8,55,2.000000000e-01,2,1,2.249075800e+01,6.996831000e+01,6.923638400e+01,1.639801200e+01,-3.334543400e+01,-2.415754100e+01,1.739698447e+00,8.280960022e+01,1.024912909e+01,1.089853892e+02,2.636706158e-04,1.370252098e-03,7.346738743e+01,3.817977270e+02,3.368781240e-03,1.984658540e-02,2.789674277e-01,2.162987834e+00,17,1671.5814078253957
8,55,2.000000000e-01,2,2,2.576893800e+01,8.422984200e+01,6.091946500e+01,1.034849300e+01,-3.109807700e+01,-1.619835200e+01,2.531441221e+00,6.300502326e+01,1.128490818e+01,1.752207971e+02,3.137326045e-04,1.492403607e-03,8.741631955e+01,4.158331927e+02,4.901925223e-03,2.185228540e-02,3.088459127e-01,3.828974867e+00,10,1280.9506970998143
8,55,2.000000000e-01,1,3,1.640641900e+01,5.577546200e+01,6.353513300e+01,1.801323200e+01,-2.524773500e+01,-7.227838000e+00,2.373717917e+00,8.455315411e+01,8.668701199e+00,1.024896685e+02,3.725989932e-04,1.805096913e-03,1.038184498e+02,5.029599291e+02,4.596507171e-03,1.678621834e-02,3.886491792e-01,1.720413953e+00,3,828.1374634678397
8,55,2.000000000e-01,2,3,2.759414300e+01,6.662316800e+01,6.673296600e+01,1.290101800e+01,-3.194959600e+01,-2.053767900e+01,2.173246585e+00,6.412030637e+01,1.074974534e+01,1.163800409e+02,2.719110790e-04,1.360603669e-03,7.576345405e+01,3.791093542e+02,4.208311124e-03,2.081598711e-02,2.698381985e-01,2.422565431e+00,9,1204.610801542051
8,55,4.000000000e-01,2,4,3.689006000e+01,9.122355900e+01,8.160173500e+01,2.367402600e+01,-3.605870600e+01,-1.664095200e+01,2.878161407e+00,8.052498934e+01,1.453258400e+01,2.465778607e+02,3.641989446e-04,1.985693997e-03,1.014779174e+02,5.532802725e+02,5.573320003e-03,2.814113931e-02,4.487915338e-01,6.938981928e+00,19,1843.5565069481602
8,55,4.000000000e-01,1,5,2.614368600e+01,7.440818500e+01,7.019756900e+01,2.515223700e+01,-3.527413600e+01,-1.058235800e+01,3.383860104e+00,1.444803675e+02,1.305873865e+01,1.937654675e+02,4.727895097e-04,2.117005533e-03,1.317348540e+02,5.898680262e+02,6.552563438e-03,2.528716047e-02,9.467167738e-01,4.899778469e+00,5,1216.7508379170142
8,55,4.000000000e-01,2,5,5.185348700e+01,9.324956400e+01,7.623366400e+01,2.522232400e+01,-4.371905700e+01,-8.895353000e+00,1.875520476e+00,8.019940914e+01,1.044717265e+01,1.441296602e+02,2.813122780e-04,1.405830062e-03,7.838294023e+01,3.917109287e+02,3.631789295e-03,2.023008027e-02,2.912673556e-01,2.915754595e+00,10,1274.3743956302696
8,55,4.000000000e-01,2,6,2.976753200e+01,8.140545900e+01,7.475146200e+01,2.342091300e+01,-5.190295200e+01,-6.866765000e+00,1.681705264e+00,9.912286405e+01,9.477126674e+00,1.353349919e+02,3.166571800e-04,1.242297242e-03,8.823120337e+01,3.461452559e+02,3.256482268e-03,1.835166698e-02,3.227918491e-01,2.483622703e+00,12,1397.701887448033
8,55,4.000000000e-01,1,7,3.048289200e+01,5.775360600e+01,7.029501600e+01,2.675016300e+01,-4.102805200e+01,-5.187130000e+00,3.766811789e+00,1.547615137e+02,1.387447642e+01,2.120355403e+02,4.896373778e-04,2.126223362e-03,1.364292294e+02,5.924364192e+02,7.294117503e-03,2.686676876e-02,1.128848666e+00,5.696709830e+00,7,1118.9782173299263
8,55,5.000000000e-01,2,7,5.389014300e+01,1.008047640e+02,7.260768400e+01,1.899601600e+01,-2.667083300e+01,-1.328176400e+01,1.916784676e+00,8.204133204e+01,1.132328882e+01,1.675344199e+02,2.855723220e-04,1.639591923e-03,7.956992992e+01,4.568447443e+02,3.711693983e-03,2.192660631e-02,3.045123185e-01,3.673461270e+00,13,1486.504818705046
8,55,5.000000000e-01,2,8,5.487645200e+01,1.024112410e+02,7.128178700e+01,1.877058900e+01,-2.115805600e+01,-1.650910000e+01,1.695613428e+00,1.644372516e+02,1.010092719e+01,1.386378472e+02,3.535109867e-04,1.507163108e-03,9.849989745e+01,4.199456798e+02,3.283414270e-03,1.955960476e-02,5.399156184e-01,2.711701496e+00,12,1449.8200707726944
8,55,5.000000000e-01,1,9,3.224671900e+01,5.758087200e+01,7.042014500e+01,2.000727400e+01,-2.339344100e+01,-2.136350800e+01,4.650142932e+00,2.600936119e+02,1.394939855e+01,2.026491247e+02,5.685811771e-04,2.163817768e-03,1.584255928e+02,6.029114688e+02,9.004614737e-03,2.701184922e-02,2.342042771e+00,5.473927602e+00,6,1034.3933872120297
8,55,5.000000000e-01,2,9,5.226227500e+01,9.784617200e+01,6.780847900e+01,2.517852600e+01,-5.419858600e+01,3.702126000e+00,3.272185054e+00,1.404768324e+02,1.049024583e+01,1.850143166e+02,3.572157789e-04,1.450067939e-03,9.953217558e+01,4.040370699e+02,6.336314000e-03,2.031348790e-02,8.901053195e-01,3.758286082e+00,17,1648.0320183773242
